     Largura       Altura     Profund.        Valor       Numero      Rotacao
          15          930          251          141          373            2
         521          791          803          621          374            2
         447          121           73          851          375            2
          36          518          986          154          376            2
         634          742          440           90          377            2
         339          713          652          853          378            2
         146           15          685          962          379            2
         912          272          733          158          380            2
         427          492          927          820          381            2
         813           44          721            5          382            2
         474          893          880           84          383            2
          98          602          322          479          384            2
         421          505          437          149          385            2
         606          674          894          857          386            2
         631          429          776          952          387            2
         468           32          362          122          388            2
         860          399          165          116          389            2
         627          585          259          603          390            2
         758          132          287          814          391            2
         432          235          431          625          392            2
         646          169          558           61          393            2
         874           43          501            3          394            2
         931          600          665          264          395            2
         869          812          822          254          396            2
         355          509          576          258          397            2
         103          747          327          231          398            2
         265          416           79          700          399            2
         814          375          675          354          400            2
         208          305          612          496          401            2
         518          428          397           49          402            2
          31          213          461          411          403            2
         481          387          105          850          404            2
          28          333           18          689          405            2
         108          552          949          696          406            2
         709          171          110          811          407            2
         311          423          895          704          408            2
         724          977          961          532          409            2
         995          986          741          607          410            2
         340          198          465          576          411            2
         811          193          331          700          412            2
         662          699          218          472          413            2
         109          670          454          434          414            2
         227          231          629           15          415            2
         745          115          344          955          416            2
         584           65          305          274          417            2
         818          202          513          636          418            2
         652          378          777          508          419            2
         526          939          164          527          420            2
         899          346          834          664          421            2
         231          429          301          741          422            2
         130          820          385          157          423            2
         726          669           85          128          424            2
         317          512          741          973          425            2
         967          997           54          118          426            2
         763          593          160          970          427            2
         194          134          543          197          428            2
         893           23          222          138          429            2
         174          800          212          701          430            2
         266          257          392          229          431            2
         156          189          226          587          432            2
         562          267          600          621          433            2
         578          502          366           80          434            2
         444          888          968          834          435            2
         630          120          415          858          436            2
         376          764          973          963          437            2
         631          943          153          637          438            2
         382          627          804          164          439            2
         224          397          614           61          440            2
         829          573          275          664          441            2
         401          406          427           46          442            2
         680          711          187          507          443            2
         454          846           54          313          444            2
          92          932          218          868          445            2
         778          875          672          479          446            2
          73          640          545          402          447            2
          72          371          667          493          448            2
         201          782          108          234          449            2
         960          369          661          251          450            2
         495          728          524          801          451            2
         344          420          628          272          452            2
         613          513          309          893          453            2
         253          468          176          162          454            2
         579          625          813          115          455            2
         223          573          650          617          456            2
         174          750          570          573          457            2
         408          324          170          317          458            2
         879          460          772          903          459            2
         857          570          321          913          460            2
         373          189           58          659          461            2
         644          292          608          180          462            2
         360          775           67          576          463            2
         554          146          662          291          464            2
         601          721          316          887          465            2
         539          223          898          786          466            2
         305          790           14          149          467            2
         449          426           58          343          468            2
         597          802          360          947          469            2
         498          499          405          746          470            2
         140          738          980          165          471            2
          78          586          965          452          472            2
         942          841          201          197          473            2
         637           15          774          445          474            2
         249          651           71          838          475            2
         707          186          748          714          476            2
         298          556          603          827          477            2
         530          488          654          167          478            2
         326          265          127          838          479            2
         773          226          333          191          480            2
           9          971          475          844          481            2
         876          543          614          331          482            2
         872           98          467          724          483            2
         692          743          763          610          484            2
         803          357           97          231          485            2
         787          301          860          504          486            2
         690          864           86          882          487            2
         747          134          757          201          488            2
         664          102          241          197          489            2
         511          590          674          405          490            2
         927           65          788          738          491            2
         880          798          208          999          492            2
         971          269          333          190          493            2
         785           99          980          456          494            2
         430          544          666          133          495            2
         504          543          409           67          496            2
         746          780          451          582          497            2
         513          877          135           15          498            2
         786          993          634          993          499            2
         808          523          360          458          500            2
         477          239          713          670          501            2
         154          608          413          526          502            2
         873          656          192          958          503            2
         328          682          183           71          504            2
         632          746          293          577          505            2
         536          634          486          161          506            2
         502          759          180            4          507            2
         267          232          446          460          508            2
         682          598          338          497          509            2
         830          734          150          776          510            2
         315          866          669          253          511            2
         835          254          980          441          512            2
         205          505          655          378          513            2
         965          635          922          564          514            2
         659          814          762          720          515            2
         139          594          883          668          516            2
         643          171          529          306          517            2
         216          164          609          703          518            2
         909          197          312          825          519            2
         386          908          792          416          520            2
         452          265          357           53          521            2
          77          962          191           18          522            2
         206          847           77          122          523            2
         139          930          813          340          524            2
         139          724          581          824          525            2
         594           70          799           10          526            2
          22          739          220          408          527            2
         241          160          605          433          528            2
         499           41          577          137          529            2
         327          873          520          783          530            2
         799          225          812          942          531            2
         711            4          679          334          532            2
          50          237          515          854          533            2
         416          176          252          701          534            2
         831           51          886          782          535            2
         188          251          901          835          536            2
         718          955          164          124          537            2
         312          704          717          723          538            2
         286          412          375          481          539            2
         464          108          407          367          540            2
         768          879          629          133          541            2
         574          280          370           59          542            2
         770          515           64          197          543            2
         543          315          716          404          544            2
          80          673          777          882          545            2
         174          503          362           35          546            2
         136          926          503          625          547            2
         216          906          574           87          548            2
         557          308          715          711          549            2
          89          450          993          912          550            2
         490          679          485          398          551            2
         746          105          806           22          552            2
         623          221          441           13          553            2
         903          675          440          849          554            2
         971          262          484          514          555            2
         414          931          516          891          556            2
         157          851          231          157          557            2
         253          313          429          249          558            2
         990          511           39          619          559            2
         422          206          332          800          560            2
         701          280          614          387          561            2
         752          757          226          325          562            2
         964          117          241           26          563            2
         920          343          466          173          564            2
         607          247          558          232          565            2
         524          863          825          525          566            2
         466            1          878          379          567            2
         187          100          167          427          568            2
         986          244          144          485          569            2
         252          444          523          518          570            2
         380          341          656          530          571            2
         205          933          443          535          572            2
         831          289          502          175          573            2
         347          899          112           44          574            2
          54          952          909          227          575            2
         830          192          797          993          576            2
         712          872          257          141          577            2
         830          210          681          880          578            2
          85          203          865          589          579            2
         914          538           77          351          580            2
         556          693          796          168          581            2
         343          858          247          389          582            2
         527          168          489          540          583            2
         401          182          357          515          584            2
         336           51          575          247          585            2
         970          663          945          929          586            2
         370          501          559          762          587            2
         633          738          966          153          588            2
         947          792          925          178          589            2
         547          251          517          971          590            2
         845          595          846          767          591            2
         218          209          596          838          592            2
         108          744          987          923          593            2
         392          882          661          647          594            2
         303          630          768          979          595            2
         657          336           11          606          596            2
         715          425          145          829          597            2
         832          961          598          358          598            2
         447          269           14          785          599            2
         681          877          436          155          600            2
         183          510         1000          960          601            2
         626          298          816          535          602            2
         843          136          277          449          603            2
          36           78          406          359          604            2
         254          527          857          317          605            2
         858          258           45          859          606            2
         912          415          670          434          607            2
         387          548          569          891          608            2
         650          129          150          605          609            2
         524          781           84          416          610            2
         995          999           40          311          611            2
          17          667          937           42          612            2
         617          104          307           86          613            2
         335          185          688          277          614            2
         980          909            7          845          615            2
         141          508          251          657          616            2
         633          194          174          305          617            2
         647          321          379          129          618            2
         118          427          830          195          619            2
         288           25          481          327          620            2
         336          332          714          675          621            2
         367          722          809          484          622            2
         623          811          289          497          623            2
         949           37          921          795          624            2
         736          308          182          735          625            2
         787          138          967          828          626            2
         146          150          838          492          627            2
         720          994          239          997          628            2
         861          844          666           37          629            2
         759          959          266          624          630            2
         569          526          934          524          631            2
         890          765          681           68          632            2
          10          280           58          132          633            2
         796          211          542          986          634            2
         720          896          536          690          635            2
         957           88          796          475          636            2
         130          214          424          907          637            2
         828          163          352          475          638            2
         362          444          255          378          639            2
         184          665          846          105          640            2
         611          956          347          917          641            2
          99          492          709           82          642            2
         334          908            2          729          643            2
         919          505          888          485          644            2
         172          472           36          977          645            2
         905           28          657          536          646            2
         548          509          323          565          647            2
         732          859          143          446          648            2
         564          415          343          697          649            2
         509          112          181          848          650            2
         460          921          598          148          651            2
         938          393          340          584          652            2
         311          789          546          143          653            2
         528          236          200          604          654            2
         625          104          640          968          655            2
         628          663          778           52          656            2
         204          796          898          258          657            2
         751          198          594          634          658            2
         221          903           44          905          659            2
         830          764          957          407          660            2
         682           12          550          746          661            2
         251          208            2          349          662            2
          17          395          702          641          663            2
         239          699          555          643          664            2
         457          605          867          756          665            2
         444          607           61          922          666            2
         876           69          451          609          667            2
         695          349          989          262          668            2
        1000          115          388          976          669            2
          25           69          491          804          670            2
         692          293          620          986          671            2
         225          809          555           42          672            2
         157          758            1          695          673            2
         179          999          409          171          674            2
         274          668          575          521          675            2
         173           92          731          749          676            2
         880          186          252           13          677            2
         687          794          769          628          678            2
         437          383           92          292          679            2
          43          987          669           66          680            2
         459           56          387          445          681            2
         245          228          497          487          682            2
         383          429          415          497          683            2
         388          437           69           87          684            2
         386          687          137          875          685            2
         153          110          927          149          686            2
         314          615          426          265          687            2
          21          818          534          762          688            2
         141          100           59          301          689            2
         913           23          546          512          690            2
          46          259          278          861          691            2
         294          277          628          290          692            2
         798          217          739          721          693            2
         988          698          561          157          694            2
         968           48          567          485          695            2
         461          154          459          114          696            2
         731          415          601          879          697            2
         357          173          927          295          698            2
         308          540           67          343          699            2
         120          361          627          795          700            2
