     Largura       Altura     Profund.        Valor       Numero      Rotacao
         922          876          849          882          473            2
         354          872          612          519          474            2
         370          725          272          644          475            2
         260           84          255          468          476            2
         128          419          829          615          477            2
         820          340          423          689          478            2
         304          787          518          285          479            2
         506           14          214          633          480            2
         923          260          402          135          481            2
         240          139          494          721          482            2
         713          568          637          844          483            2
         794          868          332          222          484            2
         422          877          456           15          485            2
         515          500          613          938          486            2
         856          633          230          357          487            2
         491          753          400          993          488            2
         867          482          804          150          489            2
         700          968          358          797          490            2
         423          835          767           85          491            2
         579          432          537          890          492            2
         854          437           35          690          493            2
         313          369          709          523          494            2
          78          851          958          667          495            2
         613          499          619          605          496            2
         310          696          704          310          497            2
         605           52          670          484          498            2
         318          230          239          663          499            2
         313          182          674           63          500            2
         165           25          480          547          501            2
         791          751          244          187          502            2
         622          520          548          445          503            2
         200          716          982          516          504            2
         497          921          473           59          505            2
         254          387          273          837          506            2
         322          496          535          105          507            2
         205          869           42          406          508            2
         416          575          763          636          509            2
         746          868           94          582          510            2
         811          965          119          464          511            2
          12          687          401          921          512            2
         559          403          859          434          513            2
         392          725          621          910          514            2
          69           64          277          892          515            2
         648          484          887          482          516            2
          51          784          791          723          517            2
         116          947          520          109          518            2
         475          109          537          817          519            2
         584          748          306          974          520            2
         415          624          310          552          521            2
         230          150          552          576          522            2
         815          626          228          305          523            2
         786          531          175          231          524            2
         260          259          203          198          525            2
          55          925          509          272          526            2
         800          293          458          366          527            2
         339          621          678          901          528            2
         128          321          227          499          529            2
         579           69          180          414          530            2
         165          112          723          667          531            2
         274          394          230          945          532            2
         810          251          251          768          533            2
         614          804          982          187          534            2
         693          279           52          869          535            2
         411          743          727          950          536            2
         373          245          948          455          537            2
         572          176          958          913          538            2
         598          643          363          515          539            2
         219          399          889          140          540            2
         952          525          663           40          541            2
         884          653          339          858          542            2
         844          682          345          170          543            2
         668           47          849          159          544            2
         566          573          862          996          545            2
         237          522          540          522          546            2
         277          241          536          420          547            2
         897          379           23          575          548            2
          37          417          620           14          549            2
         727           62          603          980          550            2
         109          582          170          430          551            2
         823          606          924          737          552            2
         492          884          592          652          553            2
         899          604           74          606          554            2
         182          421          745          455          555            2
         202          958          388          775          556            2
         455          938          770           67          557            2
         937          834           46          939          558            2
         135          826          236          600          559            2
         983           49           71          266          560            2
         235          937          401          636          561            2
         490           25          785          790          562            2
         149          233          424          458          563            2
         135          151          458          208          564            2
         628          246          181          443          565            2
         256          780          688          438          566            2
         837          585          688          959          567            2
         161           52           61          728          568            2
         862           40          700          271          569            2
         932          746          241          765          570            2
         880          337          361          899          571            2
         792          942          671          583          572            2
         187          385          672          610          573            2
         439          685          121          823          574            2
         469          931          636          692          575            2
         667          160          873          493          576            2
         827          529          969          526          577            2
         508          230          942          731          578            2
         881          613          253          264          579            2
         351          401          358          477          580            2
         865          992          173          278          581            2
         873          204          838          721          582            2
          22           44          603          912          583            2
         579          268          850          133          584            2
         197          423          885          756          585            2
         360          963          642           55          586            2
         404          105          313           59          587            2
         593          996          491          257          588            2
         568          109          179          192          589            2
         848          280          828          257          590            2
         390          607          221          599          591            2
         499          281           63          790          592            2
         535          326          369          850          593            2
         504            2          317          364          594            2
         742          820            8          492          595            2
         670          853          706          606          596            2
         971           74           78          629          597            2
         385          630          717          337          598            2
          84          565          670          744          599            2
          94          584          148          876          600            2
